Time,Height,P,T,RH,WS,WD,T_adj,RH_adj
662.0,3567.17,663.696171,9.74,100.0,9.369444444444444,329.66,8.44,100.0
663.0,3573.03,663.2125,9.72,100.0,5.794444444444445,301.71,8.42,100.0
664.0,3581.65,662.45625,9.72,100.0,7.586111111111111,337.1,8.42,100.0
665.0,3587.2,662.24375,9.72,100.0,7.797222222222222,328.99,8.42,100.0
666.0,3592.1,661.72,9.71,100.0,4.972222222222222,322.43,8.41,100.0
667.0,3596.98,661.184843,9.68,100.0,2.5222222222222226,320.09000000000003,8.379999999999999,100.0
668.0,3602.99,660.713437,9.68,100.0,2.455555555555556,305.33,8.379999999999999,100.0
669.0,3608.36,660.429375,9.67,100.0,2.1222222222222222,257.21,8.37,100.0
670.0,3611.35,660.131406,9.66,100.0,1.805555555555556,257.21,8.36,100.0
671.0,3618.37,659.5726559999999,9.64,100.0,1.7805555555555554,257.21,8.34,100.0
672.0,3626.0,659.184609,9.64,100.0,3.375,234.21,8.34,100.0
673.0,3632.02,658.801562,9.62,100.0,2.6444444444444444,250.03,8.319999999999999,100.0
674.0,3637.94,658.37875,9.61,100.0,3.608333333333333,291.88,8.309999999999999,100.0
675.0,3644.72,657.8821869999999,9.59,100.0,4.286111111111111,330.33000000000004,8.29,100.0
676.0,3650.62,657.3321090000001,9.58,100.0,4.683333333333334,356.89,8.28,100.0
677.0,3655.9,657.008125,9.57,100.0,5.583333333333333,359.67,8.27,100.0
678.0,3663.05,656.3725,9.56,100.0,4.522222222222223,352.36,8.26,100.0
679.0,3669.73,656.0447650000001,9.54,100.0,3.7083333333333335,348.89,8.239999999999998,100.0
680.0,3675.44,655.702031,9.53,100.0,2.938888888888889,337.15,8.229999999999999,100.0
681.0,3680.82,655.212226,9.51,100.0,4.338888888888889,288.92,8.209999999999999,100.0
682.0,3686.06,654.817851,9.48,100.0,5.416666666666667,268.65,8.18,100.0
683.0,3690.47,654.3798429999999,9.47,100.0,5.552777777777778,257.87,8.17,100.0
684.0,3694.16,654.068906,9.46,100.0,4.811111111111112,252.28,8.16,100.0
686.0,3707.45,653.208437,9.42,100.0,2.341666666666667,251.06,8.12,100.0
687.0,3713.29,652.51875,9.39,100.0,5.25,251.25,8.09,100.0
688.0,3718.77,651.9358980000001,9.37,100.0,3.3972222222222226,268.02,8.069999999999999,100.0
689.0,3722.11,651.679023,9.34,100.0,2.8972222222222226,263.54,8.04,100.0
690.0,3726.78,651.174375,9.33,100.0,4.6,270.11,8.03,100.0
691.0,3733.97,650.51996,9.3,100.0,5.444444444444445,265.69,8.0,100.0
692.0,3740.43,650.0608980000001,9.28,100.0,5.405555555555555,251.81,7.9799999999999995,100.0
693.0,3748.57,649.487695,9.24,100.0,4.397222222222222,250.49,7.94,100.0
694.0,3759.11,648.758632,9.22,100.0,2.183333333333333,250.49,7.920000000000001,100.0
695.0,3764.63,648.440078,9.19,100.0,2.411111111111111,284.09000000000003,7.89,100.0
696.0,3770.99,647.996601,9.17,100.0,3.811111111111111,329.08000000000004,7.87,100.0
697.0,3777.25,647.2991010000001,9.14,100.0,5.852777777777778,341.65,7.840000000000001,100.0
698.0,3783.01,646.911757,9.12,100.0,7.2444444444444445,332.66,7.819999999999999,100.0
699.0,3786.55,646.532382,9.09,100.0,7.294444444444445,325.51,7.79,100.0
702.0,3797.8,645.4897649999999,9.02,100.0,7.561111111111112,294.85,7.72,100.0
703.0,3801.41,645.143007,9.01,100.0,7.941666666666666,261.62,7.71,100.0
704.0,3806.16,644.729023,8.97,100.0,8.680555555555555,280.64,7.670000000000001,100.0
705.0,3812.89,644.37,8.95,100.0,6.525,287.86,7.6499999999999995,100.0
706.0,3817.57,643.953593,8.93,100.0,4.51111111111111,299.69,7.63,100.0
707.0,3823.7,643.590507,8.88,100.0,4.933333333333334,306.23,7.580000000000001,100.0
708.0,3827.34,643.357304,8.86,100.0,7.644444444444445,335.39,7.56,100.0
709.0,3831.78,643.117421,8.83,100.0,6.883333333333334,332.61,7.53,100.0
710.0,3835.6,642.713867,8.81,100.0,6.919444444444445,323.07,7.510000000000001,100.0
711.0,3841.44,642.1248429999999,8.78,100.0,5.675,326.28,7.4799999999999995,100.0
712.0,3846.72,641.729921,8.73,100.0,6.366666666666666,329.66,7.430000000000001,100.0
713.0,3854.19,641.293554,8.7,99.8,5.122222222222222,311.22,7.3999999999999995,99.98
714.0,3861.69,640.876718,8.67,99.7,5.044444444444445,274.97,7.37,99.97
715.0,3868.37,640.381093,8.63,99.6,6.566666666666666,259.7,7.330000000000001,99.96
716.0,3874.73,639.8627339999999,8.59,99.5,7.411111111111111,260.45,7.29,99.95
717.0,3880.0,639.60121,8.56,99.4,6.930555555555555,273.47,7.260000000000001,99.94000000000001
718.0,3883.13,639.131914,8.53,99.3,4.46111111111111,273.91,7.2299999999999995,99.92999999999999
719.0,3887.66,638.733359,8.5,99.2,6.386111111111111,303.74,7.2,99.92
720.0,3892.08,638.4066399999999,8.48,99.2,6.961111111111111,325.68,7.180000000000001,99.92
721.0,3897.58,637.9983980000001,8.44,99.1,7.091666666666667,342.56,7.14,99.91
722.0,3902.6,637.621679,8.41,99.0,7.688888888888888,347.42,7.11,99.9
724.0,3913.53,636.710234,8.35,99.0,5.091666666666667,321.62,7.06,99.9
725.0,3919.56,636.3475,8.31,99.0,3.469444444444444,316.83000000000004,7.03,99.9
726.0,3926.36,635.815078,8.27,99.0,4.575,275.98,6.9799999999999995,99.9
727.0,3932.81,635.342617,8.24,99.0,6.719444444444445,259.34000000000003,6.95,99.9
728.0,3939.96,634.895156,8.2,99.1,6.775,256.01,6.8999999999999995,99.91
729.0,3946.23,634.462187,8.16,99.1,6.461111111111111,266.59000000000003,6.86,99.91
730.0,3952.02,633.9525,8.13,99.2,6.738888888888889,302.36,6.830000000000001,99.92
731.0,3958.4,633.540195,8.11,99.3,6.194444444444445,317.54,6.81,99.92999999999999
732.0,3966.27,633.055312,8.07,99.3,5.213888888888889,325.93,6.78,99.92999999999999
733.0,3971.21,632.653085,8.04,99.4,6.697222222222222,321.28,6.759999999999999,99.94000000000001
734.0,3977.35,632.3401170000001,8.01,99.5,4.391666666666667,330.03,6.75,99.95
735.0,3982.35,631.845195,7.97,99.7,2.705555555555556,318.93,6.699999999999999,99.97
736.0,3986.59,631.3557420000001,7.95,99.7,3.425,299.04,6.67,99.97
737.0,3990.24,631.026054,7.92,99.9,4.222222222222222,295.18,6.63,99.99000000000001
738.0,3996.45,630.657187,7.89,100.0,4.525,302.71,6.6,100.0
739.0,4001.12,630.343125,7.86,100.0,5.158333333333333,309.24,6.6000000000000005,100.0
740.0,4006.37,629.994921,7.84,100.0,5.575,318.12,6.6,100.0
741.0,4009.11,629.668281,7.82,100.0,6.675,327.42,6.6000000000000005,100.0
742.0,4011.42,629.425078,7.79,100.0,6.783333333333333,338.19,6.59,100.0
743.0,4015.1,629.074804,7.77,100.0,6.380555555555556,339.74,6.569999999999999,100.0
744.0,4020.18,628.6664450000001,7.76,100.0,5.238888888888889,331.55,6.56,100.0
745.0,4026.69,628.08457,7.73,100.0,4.519444444444445,312.02,6.53,100.0
746.0,4032.92,627.595351,7.71,100.0,4.294444444444445,306.86,6.51,100.0
747.0,4041.89,627.198125,7.67,100.0,4.125,319.72,6.47,100.0
748.0,4047.96,626.703007,7.65,100.0,2.7722222222222226,317.13,6.45,100.0
749.0,4055.28,626.245468,7.62,100.0,2.566666666666667,331.0,6.32,100.0
750.0,4062.41,625.793828,7.57,100.0,2.5416666666666665,338.07,6.2700000000000005,100.0
751.0,4066.9,625.5013670000001,7.55,100.0,2.288888888888889,340.17,6.25,100.0
752.0,4070.19,625.2182809999999,7.54,100.0,2.1416666666666666,340.17,6.24,100.0
753.0,4072.91,624.881484,7.51,100.0,3.063888888888889,291.79,6.21,100.0
754.0,4077.75,624.44539,7.49,100.0,5.208333333333333,274.46,6.19,100.0
755.0,4085.87,623.9857420000001,7.46,100.0,6.108333333333333,275.15,6.16,100.0
756.0,4091.32,623.542656,7.42,100.0,5.730555555555555,307.97,6.12,100.0
757.0,4096.87,623.154218,7.4,100.0,5.680555555555555,317.08000000000004,6.1000000000000005,100.0
758.0,4104.87,622.620781,7.38,100.0,5.425,315.13,6.08,100.0
759.0,4111.69,622.119414,7.32,100.0,5.769444444444445,318.24,6.0200000000000005,100.0
760.0,4117.9,621.643476,7.3,100.0,5.016666666666667,322.88,6.0,100.0
761.0,4123.38,621.307343,7.26,100.0,4.027777777777778,321.57,5.96,100.0
762.0,4127.48,620.963476,7.23,100.0,2.036111111111111,329.25,5.930000000000001,100.0
763.0,4133.04,620.458554,7.2,100.0,1.325,329.25,5.9,100.0
764.0,4136.74,620.052148,7.17,100.0,4.175,335.18,5.87,100.0
765.0,4139.44,619.762929,7.14,100.0,3.536111111111111,350.04,5.84,100.0
766.0,4142.53,619.374765,7.12,100.0,4.805555555555555,325.09000000000003,5.82,100.0
767.0,4148.36,618.771289,7.08,100.0,4.983333333333333,322.44,5.78,100.0
768.0,4152.79,618.424843,7.05,100.0,6.808333333333334,307.99,5.75,100.0
770.0,4168.63,617.435078,6.98,100.0,6.297222222222222,349.34000000000003,5.680000000000001,100.0
771.0,4175.02,616.943164,6.95,100.0,5.827777777777778,357.68,5.65,100.0
772.0,4181.44,616.582304,6.91,100.0,5.888888888888888,1.5800000000000125,5.61,100.0
773.0,4184.81,616.326171,6.9,100.0,6.222222222222222,4.5,5.6000000000000005,100.0
774.0,4189.5,616.063398,6.87,100.0,6.363888888888889,5.490000000000009,5.57,100.0
775.0,4194.15,615.795429,6.86,100.0,7.752777777777778,2.8100000000000023,5.5600000000000005,100.0
776.0,4199.05,615.488398,6.82,100.0,6.794444444444445,343.34000000000003,5.5200000000000005,100.0
777.0,4204.31,614.855156,6.8,100.0,6.761111111111111,347.06,5.5,100.0
779.0,4216.41,614.116132,6.74,100.0,3.8333333333333335,348.68,5.44,100.0
780.0,4219.94,613.8704290000001,6.71,100.0,4.847222222222222,332.12,5.41,100.0
781.0,4223.61,613.463476,6.7,100.0,5.944444444444445,287.8,5.4,100.0
783.0,4227.73,612.763593,6.63,100.0,7.602777777777778,270.78,5.33,100.0
784.0,4234.59,612.263632,6.61,100.0,6.947222222222222,305.38,5.3100000000000005,100.0
785.0,4243.12,611.752148,6.58,100.0,5.502777777777778,314.05,5.28,100.0
786.0,4247.99,611.344648,6.55,100.0,6.458333333333333,325.4,5.25,100.0
787.0,4253.99,610.924648,6.51,100.0,4.902777777777778,326.07,5.21,100.0
788.0,4260.09,610.633515,6.48,100.0,5.786111111111111,330.23,5.180000000000001,100.0
789.0,4264.81,610.330585,6.46,100.0,6.002777777777778,326.88,5.16,100.0
790.0,4269.8,609.762578,6.44,100.0,7.177777777777778,326.2,5.140000000000001,100.0
791.0,4277.63,609.202265,6.41,100.0,6.852777777777778,330.61,5.11,100.0
792.0,4282.11,608.852812,6.36,100.0,6.922222222222222,317.73,5.0600000000000005,100.0
793.0,4287.66,608.4244140000001,6.33,100.0,4.161111111111111,323.78,5.03,100.0
794.0,4295.08,607.98121,6.31,100.0,2.286111111111111,322.14,5.01,100.0
795.0,4301.41,607.519687,6.27,100.0,1.272222222222222,322.14,4.97,100.0
796.0,4306.09,607.258515,6.23,100.0,1.6888888888888889,322.14,4.930000000000001,100.0
797.0,4311.03,606.972812,6.21,100.0,3.327777777777777,284.04,4.91,100.0
799.0,4321.84,606.222226,6.16,100.0,4.75,264.65,4.86,100.0
800.0,4328.26,605.73871,6.14,100.0,6.138888888888888,289.28,4.84,100.0
801.0,4332.72,605.444414,6.09,100.0,7.480555555555555,310.26,4.79,100.0
802.0,4336.9,605.186523,6.07,100.0,7.561111111111112,316.46000000000004,4.7700000000000005,100.0
804.0,4344.19,604.6505460000001,6.02,100.0,8.702777777777778,342.54,4.72,100.0
805.0,4348.69,604.3238670000001,6.0,100.0,8.794444444444444,341.72,4.7,100.0
806.0,4354.37,603.9408589999999,5.98,100.0,7.077777777777778,327.72,4.680000000000001,100.0
807.0,4360.58,603.5434369999999,5.94,100.0,4.633333333333334,329.46000000000004,4.640000000000001,100.0
809.0,4374.71,602.620039,5.88,100.0,4.336111111111111,316.55,4.58,100.0
810.0,4381.17,602.117812,5.86,100.0,5.102777777777778,305.98,4.5600000000000005,100.0
811.0,4386.81,601.786757,5.83,100.0,5.45,320.05,4.53,100.0
812.0,4392.02,601.347265,5.81,100.0,5.847222222222222,344.6,4.51,100.0
813.0,4397.31,600.799218,5.77,100.0,6.25,7.0,4.47,100.0
814.0,4403.52,600.37414,5.74,100.0,8.877777777777776,11.509999999999993,4.44,100.0
815.0,4408.11,599.9675,5.72,100.0,5.530555555555555,11.349999999999994,4.42,100.0
816.0,4411.87,599.51414,5.69,100.0,7.291666666666667,29.00999999999999,4.390000000000001,100.0
818.0,4421.43,598.6817960000001,5.64,100.0,4.019444444444444,12.439999999999998,4.34,100.0
819.0,4425.8,598.368632,5.6,100.0,4.95,350.01,4.3,100.0
820.0,4429.88,598.0567179999999,5.59,100.0,6.216666666666667,344.68,4.29,100.0
821.0,4435.33,597.850468,5.57,100.0,7.030555555555555,344.12,4.2700000000000005,100.0
822.0,4438.55,597.454804,5.55,99.9,6.047222222222222,338.81,4.25,100.0
823.0,4442.14,597.097031,5.53,99.8,6.044444444444445,339.57,4.23,100.0
824.0,4448.28,596.7091399999999,5.48,99.7,5.741666666666666,354.73,4.180000000000001,100.0
827.0,4471.01,594.950195,5.41,99.3,4.919444444444445,46.13,4.11,100.0
828.0,4478.26,594.606601,5.39,99.2,4.288888888888889,47.25,4.08,100.0
829.0,4484.43,594.139765,5.35,99.1,3.316666666666667,44.97999999999999,3.9999999999999996,100.0
830.0,4489.99,593.799726,5.33,99.0,3.2916666666666665,33.56999999999999,3.96,100.0
831.0,4494.66,593.550117,5.3,98.9,4.680555555555555,19.889999999999983,3.9,99.87
832.0,4499.11,593.2533980000001,5.28,98.9,5.9944444444444445,7.349999999999994,3.8800000000000003,99.87
833.0,4503.41,592.937187,5.26,98.9,7.588888888888889,353.66,3.86,99.87
834.0,4508.39,592.551914,5.24,98.9,6.825,349.71000000000004,3.8400000000000003,99.87
835.0,4512.79,592.235234,5.22,98.9,6.186111111111112,345.9,3.82,99.87
836.0,4517.14,591.876054,5.18,98.9,4.286111111111111,346.93,3.78,99.87
837.0,4522.16,591.453789,5.15,98.9,3.444444444444444,341.75,3.7500000000000004,99.87
838.0,4527.96,591.088359,5.13,99.0,3.219444444444444,329.21000000000004,3.73,100.0
839.0,4532.71,590.782421,5.1,99.1,2.3,327.55,3.6999999999999997,100.0
840.0,4537.49,590.436445,5.09,99.1,2.625,344.94,3.69,100.0
841.0,4541.68,590.196328,5.05,99.2,3.9222222222222234,20.0,3.65,100.0
843.0,4551.13,589.548828,5.0,99.4,4.802777777777778,49.33000000000001,3.6,100.0
844.0,4553.86,589.234609,4.98,99.4,4.35,53.81999999999999,3.5800000000000005,100.0
845.0,4558.2,588.839648,4.96,99.5,2.7,43.05000000000001,3.56,100.0
846.0,4564.93,588.317968,4.94,99.6,3.7222222222222223,8.0,3.5400000000000005,100.0
847.0,4571.33,587.9494920000001,4.89,99.6,4.658333333333333,357.95,3.4899999999999998,100.0
848.0,4575.75,587.556953,4.87,99.7,5.725,337.52,3.47,100.0
849.0,4580.67,587.279179,4.85,99.8,6.830555555555555,319.54,3.4499999999999997,100.0
850.0,4586.46,586.89539,4.82,99.9,7.197222222222222,316.72,3.4200000000000004,100.0
851.0,4591.82,586.736289,4.79,99.9,6.444444444444445,313.32,3.39,100.0
853.0,4598.79,585.96207,4.73,100.0,5.375,334.18,3.3300000000000005,100.0
854.0,4603.34,585.60496,4.71,100.0,4.872222222222222,357.49,3.31,100.0
855.0,4611.12,585.1732420000001,4.68,100.0,4.513888888888888,28.22999999999999,3.28,100.0
856.0,4616.67,584.7819920000001,4.64,100.0,6.094444444444445,24.22,3.2399999999999998,100.0
857.0,4623.26,584.338828,4.61,100.0,4.294444444444445,28.210000000000008,3.2100000000000004,100.0
858.0,4629.87,583.888242,4.58,100.0,2.452777777777777,24.00999999999999,3.18,100.0
859.0,4637.76,583.434179,4.55,100.0,1.9166666666666667,24.00999999999999,3.15,100.0
860.0,4642.84,583.093867,4.51,100.0,2.563888888888889,7.560000000000002,3.11,100.0
861.0,4648.54,582.802343,4.49,100.0,2.955555555555556,349.78,3.0900000000000003,100.0
862.0,4653.13,582.4447260000001,4.45,100.0,2.9,351.84000000000003,3.0500000000000003,100.0
863.0,4659.23,582.017656,4.43,100.0,2.933333333333333,357.32,3.03,100.0
864.0,4665.77,581.521054,4.4,100.0,3.411111111111111,14.800000000000011,3.0000000000000004,100.0
865.0,4671.99,581.193007,4.37,100.0,4.536111111111111,26.80000000000001,2.97,100.0
866.0,4675.4,580.887382,4.34,100.0,8.158333333333333,18.19,2.94,100.0
867.0,4680.42,580.505039,4.31,100.0,3.816666666666667,15.550000000000011,2.9099999999999997,100.0
868.0,4687.48,580.009062,4.28,100.0,5.788888888888889,21.50999999999999,2.8800000000000003,100.0
869.0,4695.87,579.495625,4.25,100.0,5.672222222222222,18.77000000000001,2.85,100.0
870.0,4701.43,579.126757,4.21,100.0,6.2444444444444445,7.780000000000001,2.81,100.0
871.0,4706.58,578.746601,4.19,100.0,5.266666666666667,359.14,2.7900000000000005,100.0
872.0,4710.12,578.50164,4.15,100.0,5.336111111111111,337.37,2.7500000000000004,100.0
873.0,4712.79,578.281328,4.13,100.0,4.069444444444445,318.2,2.73,100.0
874.0,4716.05,577.9789059999999,4.1,100.0,1.6194444444444445,318.2,2.6999999999999997,100.0
875.0,4719.22,577.422382,4.08,100.0,1.9972222222222225,318.2,2.68,100.0
876.0,4729.06,576.7522260000001,4.05,100.0,1.2888888888888888,318.2,2.65,100.0
877.0,4736.72,576.481757,4.0,100.0,1.475,318.2,2.7,100.0
878.0,4742.36,576.023867,3.97,100.0,1.9083333333333332,318.2,2.67,100.0
879.0,4750.54,575.538085,3.94,100.0,2.6694444444444443,59.72999999999999,2.6399999999999997,100.0
880.0,4755.76,575.265625,3.92,100.0,2.7222222222222223,83.29000000000002,2.62,100.0
881.0,4762.61,574.83125,3.89,100.0,1.5055555555555555,83.29000000000002,2.58,100.0
882.0,4766.77,574.604101,3.85,100.0,1.1111111111111112,83.29000000000002,2.5,100.0
883.0,4772.82,574.268203,3.84,100.0,2.716666666666667,15.960000000000008,2.4799999999999995,100.0
885.0,4786.37,573.330937,3.77,100.0,1.9166666666666667,314.31,2.37,100.0
886.0,4790.78,572.848984,3.74,100.0,3.094444444444444,309.17,2.3400000000000003,100.0
887.0,4797.18,572.383593,3.71,100.0,2.0444444444444447,314.66,2.31,100.0
888.0,4801.38,572.0673429999999,3.68,100.0,2.105555555555556,337.06,2.2800000000000002,100.0
889.0,4805.61,571.732382,3.66,100.0,3.2472222222222222,11.789999999999992,2.2600000000000002,100.0
890.0,4810.05,571.495351,3.64,100.0,4.505555555555556,20.80000000000001,2.24,100.0
891.0,4814.85,571.1353899999999,3.6,100.0,5.225,20.25999999999999,2.2,100.0
892.0,4817.79,570.776171,3.59,100.0,5.030555555555555,16.599999999999994,2.19,100.0
893.0,4822.64,570.395429,3.56,100.0,2.694444444444444,11.53,2.16,100.0
894.0,4827.07,569.928085,3.52,99.9,1.9361111111111111,11.53,2.12,100.0
895.0,4832.17,569.746289,3.5,99.8,0.9694444444444444,11.53,2.1,100.0
896.0,4834.0,569.351484,3.48,99.6,1.7388888888888887,55.99000000000001,2.08,100.0
897.0,4840.83,568.970156,3.45,99.5,1.95,55.99000000000001,2.0500000000000003,100.0
898.0,4846.27,568.584257,3.42,99.4,3.35,86.30000000000001,2.02,100.0
899.0,4851.94,568.147929,3.39,99.3,2.763888888888889,58.84,1.9900000000000002,100.0
900.0,4859.18,567.536367,3.37,99.1,2.077777777777778,339.44,1.9700000000000002,100.0
901.0,4865.72,567.009765,3.35,98.8,2.175,336.36,1.9500000000000002,99.74
902.0,4871.39,566.797304,3.31,98.8,3.2722222222222226,347.5,1.9100000000000001,99.74
903.0,4877.85,566.443085,3.3,98.8,1.5027777777777778,347.5,1.9,99.74
904.0,4881.42,566.1036710000001,3.26,98.9,1.1555555555555554,347.5,1.8599999999999999,99.87
905.0,4886.58,565.8497649999999,3.25,98.8,0.638888888888889,347.5,1.85,99.74
906.0,4892.26,565.509453,3.23,98.8,1.625,267.01,1.83,99.74
907.0,4898.38,565.047695,3.19,98.8,1.2861111111111112,267.01,1.79,99.74
908.0,4905.9,564.583906,3.16,99.0,0.4833333333333333,267.01,1.7600000000000002,100.0
909.0,4911.32,564.221054,3.15,99.1,1.9583333333333333,294.3,1.75,100.0
910.0,4917.3,563.7710149999999,3.11,99.4,4.019444444444444,334.19,1.71,100.0
911.0,4922.91,563.301601,3.09,99.6,5.280555555555555,0.8400000000000034,1.69,100.0
912.0,4928.43,562.8639450000001,3.06,99.7,4.041666666666667,358.73,1.6600000000000001,100.0
913.0,4932.28,562.592265,3.04,99.9,2.9472222222222224,359.42,1.6400000000000001,100.0
914.0,4937.54,562.247343,3.02,99.9,0.4,359.42,1.62,100.0
915.0,4944.11,561.802734,2.97,99.8,2.1083333333333334,67.94,1.5700000000000003,100.0
916.0,4951.13,561.470351,2.96,99.7,4.272222222222222,74.91999999999999,1.56,100.0
917.0,4956.36,560.95875,2.93,99.6,2.85,71.93,1.5300000000000002,100.0
918.0,4964.78,560.463476,2.91,99.5,1.0861111111111112,71.93,1.5100000000000002,100.0
919.0,4969.98,560.059023,2.88,99.4,1.3611111111111112,71.93,1.48,100.0
920.0,4976.21,559.621054,2.85,99.3,3.408333333333333,30.370000000000005,1.4500000000000002,100.0
921.0,4981.15,559.3677339999999,2.81,99.2,6.15,14.860000000000014,1.4100000000000001,100.0
922.0,4984.44,559.096484,2.79,99.2,6.127777777777778,6.680000000000007,1.3900000000000001,100.0
923.0,4986.77,558.679531,2.77,99.1,7.702777777777778,7.930000000000007,1.37,100.0
924.0,4989.55,558.249335,2.74,98.9,4.447222222222223,8.919999999999987,1.3400000000000003,99.87
925.0,4997.82,557.824179,2.71,98.7,5.288888888888889,24.460000000000008,1.31,99.61
926.0,5006.95,557.397343,2.67,98.4,3.4944444444444445,32.66,1.27,99.22
927.0,5015.06,556.833203,2.65,98.1,0.2638888888888889,32.66,1.25,98.83
928.0,5024.63,556.255,2.63,97.8,1.2111111111111112,32.66,1.23,98.36
929.0,5029.15,555.762929,2.58,97.5,4.85,260.71,1.1800000000000002,97.85
930.0,5033.42,555.4933589999999,2.57,97.3,3.619444444444445,253.8,1.17,97.50999999999999
931.0,5038.39,555.223984,2.54,97.0,3.763888888888889,250.58,1.1400000000000001,97.0
932.0,5040.17,555.007343,2.52,96.8,4.172222222222223,250.16,1.12,96.75999999999999
933.0,5045.39,554.636171,2.48,96.6,4.638888888888888,246.31,1.08,96.52
934.0,5050.49,554.3725390000001,2.46,96.5,3.3222222222222224,266.69,1.06,96.4
935.0,5056.78,553.941132,2.45,96.3,1.275,266.69,1.0500000000000003,96.16
936.0,5062.96,553.67414,2.43,96.2,2.730555555555556,315.78,1.0300000000000002,96.04
937.0,5070.12,553.23371,2.38,96.0,3.411111111111111,10.120000000000005,0.98,95.8
938.0,5077.89,552.6925,2.36,95.9,4.6,51.59,0.96,95.69000000000001
939.0,5084.47,552.305117,2.34,95.7,5.4944444444444445,46.75999999999999,0.94,95.47
940.0,5090.58,551.933359,2.32,95.7,4.541666666666668,45.91999999999999,0.9199999999999999,95.47
941.0,5093.95,551.697109,2.3,95.6,2.7222222222222223,50.650000000000006,0.8999999999999999,95.36
942.0,5099.26,551.37496,2.28,95.6,2.430555555555556,80.12,0.8999999999999999,95.36
943.0,5103.43,551.145351,2.27,95.6,1.75,80.12,0.8999999999999999,95.36
944.0,5107.17,550.699335,2.22,95.6,2.433333333333333,80.12,0.9000000000000001,95.36
945.0,5108.06,550.276484,2.21,95.7,0.6777777777777777,80.12,0.8999999999999999,95.47
946.0,5112.14,549.9544920000001,2.19,95.7,0.475,80.12,0.8799999999999999,95.47
947.0,5117.48,549.546562,2.17,95.8,1.5416666666666667,80.12,0.8399999999999999,95.58
948.0,5123.83,549.103203,2.16,95.8,2.586111111111111,50.77000000000001,0.8200000000000001,95.58
949.0,5130.16,548.687929,2.13,95.8,3.886111111111111,35.97,0.7599999999999998,95.58
950.0,5137.61,548.415507,2.11,95.9,3.816666666666667,22.41,0.72,95.69000000000001
951.0,5145.69,548.006132,2.09,95.9,2.513888888888889,20.569999999999997,0.69,95.69000000000001
952.0,5149.96,547.778359,2.06,96.0,2.1472222222222226,13.389999999999986,0.6600000000000001,95.8
953.0,5154.59,547.41832,2.05,96.0,2.8944444444444444,328.28,0.6499999999999999,95.8
955.0,5167.02,546.654101,2.01,96.1,2.963888888888889,312.14,0.6099999999999999,95.91999999999999
956.0,5172.78,546.20996,1.99,96.1,0.7333333333333333,312.14,0.5900000000000001,95.91999999999999
957.0,5178.91,545.901367,1.98,96.1,1.7916666666666667,337.33000000000004,0.5800000000000001,95.91999999999999
958.0,5184.0,545.445117,1.95,96.1,2.6722222222222225,20.120000000000005,0.55,95.91999999999999
959.0,5190.21,544.98871,1.94,96.1,4.630555555555556,43.31999999999999,0.54,95.91999999999999
960.0,5196.52,544.593632,1.93,96.1,4.85,49.22,0.53,95.91999999999999
961.0,5203.09,544.229921,1.89,96.1,3.586111111111111,51.97999999999999,0.49,95.91999999999999
962.0,5210.13,543.784218,1.88,96.1,1.5555555555555556,51.97999999999999,0.48,95.91999999999999
963.0,5217.13,543.308906,1.87,95.9,1.0944444444444446,51.97999999999999,0.4700000000000002,95.69000000000001
964.0,5218.75,542.951171,1.88,95.8,2.163888888888889,51.97999999999999,0.48,95.58
965.0,5222.89,542.779296,1.86,95.6,2.605555555555556,92.08999999999996,0.4600000000000002,95.36
966.0,5228.65,542.409062,1.84,95.5,3.913888888888889,150.17000000000002,0.44000000000000017,95.25
967.0,5233.8,542.000507,1.86,95.4,3.5027777777777778,155.48000000000002,0.4600000000000002,95.14
968.0,5240.8,541.57664,1.85,95.2,3.2666666666666666,155.77999999999997,0.4500000000000002,94.92
969.0,5247.39,541.080156,1.84,95.1,1.7194444444444446,155.77999999999997,0.44000000000000017,94.80999999999999
970.0,5251.32,540.876718,1.84,95.0,0.9277777777777776,155.77999999999997,0.44000000000000017,94.7
971.0,5256.99,540.541367,1.82,94.9,2.088888888888889,213.97,0.42000000000000015,94.58000000000001
972.0,5262.15,540.186835,1.82,94.8,4.408333333333333,274.65,0.42000000000000015,94.46
973.0,5269.05,539.654218,1.82,94.7,4.072222222222222,280.29,0.42000000000000015,94.34
974.0,5275.51,539.2535929999999,1.82,94.6,3.338888888888889,288.96,0.42000000000000015,94.22
975.0,5284.08,538.8958200000001,1.8,94.5,1.9416666666666669,304.08,0.40000000000000013,94.1
976.0,5290.43,538.537226,1.79,94.4,1.8,343.54,0.3900000000000001,93.98
977.0,5295.59,538.224843,1.79,94.3,3.466666666666667,33.46000000000001,0.3900000000000001,93.86
978.0,5299.69,537.903828,1.78,94.3,5.205555555555555,40.27000000000001,0.3800000000000001,93.86
979.0,5302.91,537.560976,1.77,94.2,5.222222222222222,48.24000000000001,0.3700000000000001,93.74000000000001
980.0,5308.48,537.217265,1.75,94.2,6.0,51.97999999999999,0.3500000000000001,93.74000000000001
981.0,5311.55,536.8785929999999,1.74,94.2,2.711111111111111,52.55000000000001,0.3400000000000001,93.74000000000001
982.0,5317.26,536.469921,1.73,94.1,2.636111111111111,95.16000000000004,0.33000000000000007,93.61999999999999
983.0,5324.05,535.9913670000001,1.72,94.1,2.363888888888889,111.33999999999996,0.32000000000000006,93.61999999999999
